transcriptID,part1,part2,part3,rest,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,transcriptID_trim
TRINITY_DN147258_c0_g11,TRINITY_DN147258_c0_g11,NA,NA,NA,641.281580340733,1.59418235472718,0.345831648605545,4.60970637347741,4.03238078614201e-06,0.0008694464672827,TRINITY_DN147258_c0_g11::NA
TRINITY_DN123676_c0_g2,TRINITY_DN123676_c0_g2,NA,NA,NA,320.09310329837,-4.36492169488464,0.947631383222298,-4.60613881321901,4.10214607439309e-06,0.000875644101039948,TRINITY_DN123676_c0_g2::NA
TRINITY_DN193280_c0_g1,TRINITY_DN193280_c0_g1,NA,NA,NA,136.755418756911,-2.12834975901859,0.462292854507331,-4.60389932110629,4.14652977187307e-06,0.000876354698122798,TRINITY_DN193280_c0_g1::NA
TRINITY_DN101693_c0_g1,TRINITY_DN101693_c0_g1,NA,NA,NA,266.708670440737,-0.661112155632294,0.144192119624837,-4.58493957473121,4.5411774677597e-06,0.000950352688498025,TRINITY_DN101693_c0_g1::NA
TRINITY_DN139285_c5_g13,TRINITY_DN139285_c5_g13,NA,NA,NA,1545.2801722914,1.65398466484721,0.361099062134255,4.58041805778014,4.64047405700877e-06,0.00096170445845543,TRINITY_DN139285_c5_g13::NA
TRINITY_DN129596_c1_g2,TRINITY_DN129596_c1_g2,NA,NA,NA,46.7286269241742,-2.28356622359459,0.498889856411388,-4.57729535737754,4.71026198785965e-06,0.000966781273008194,TRINITY_DN129596_c1_g2::NA
TRINITY_DN114999_c0_g1,TRINITY_DN114999_c0_g1,NA,NA,NA,87.2834399414645,-1.26420750991508,0.276491461001857,-4.57232026383118,4.82352930686656e-06,0.000980600538898795,TRINITY_DN114999_c0_g1::NA
TRINITY_DN142826_c0_g3,TRINITY_DN142826_c0_g3,NA,NA,NA,49.3949954970685,1.3215435883295,0.289492024048817,4.56504317406217,4.99391552899217e-06,0.00100566151775346,TRINITY_DN142826_c0_g3::NA
TRINITY_DN139693_c1_g5,TRINITY_DN139693_c1_g5,NA,NA,NA,237.523768222165,0.826187432840817,0.181100013051873,4.56205065321652,5.06564218937675e-06,0.00101057194555548,TRINITY_DN139693_c1_g5::NA
TRINITY_DN135905_c0_g7,TRINITY_DN135905_c0_g7,NA,NA,NA,92.2082136042341,3.30523422540386,0.725514973661188,4.55570780121126,5.22094719702317e-06,0.00103191054507089,TRINITY_DN135905_c0_g7::NA
TRINITY_DN138843_c2_g1,TRINITY_DN138843_c2_g1,NA,NA,NA,282.176220863673,1.71246514395981,0.378012637547646,4.53017961269605,5.89335627020576e-06,0.00115412461416342,TRINITY_DN138843_c2_g1::NA
TRINITY_DN137222_c0_g4,TRINITY_DN137222_c0_g4,NA,NA,NA,350.23509628494,1.68628665108607,0.372772014668843,4.52364068312397,6.07848837817874e-06,0.00115849475821967,TRINITY_DN137222_c0_g4::NA
TRINITY_DN140141_c10_g6,TRINITY_DN140141_c10_g6,NA,NA,NA,835.443163225498,-2.23875552147262,0.494570814165841,-4.52666323476564,5.99223166535379e-06,0.00115849475821967,TRINITY_DN140141_c10_g6::NA
TRINITY_DN140851_c0_g6,TRINITY_DN140851_c0_g6,NA,NA,NA,106.80700464199,1.91663012060801,0.423689449190529,4.52366733292458,6.07772268764705e-06,0.00115849475821967,TRINITY_DN140851_c0_g6::NA
TRINITY_DN146099_c1_g1,TRINITY_DN146099_c1_g1,NA,NA,NA,51.6858596832179,1.52570325385511,0.33851334658263,4.50706971898577,6.57290411978895e-06,0.0012260720838929,TRINITY_DN146099_c1_g1::NA
TRINITY_DN147187_c0_g12,TRINITY_DN147187_c0_g12,NA,NA,NA,155.006155651877,2.63949686836842,0.586009855191443,4.50418511734094,6.66281091218856e-06,0.0012260720838929,TRINITY_DN147187_c0_g12::NA
TRINITY_DN149773_c0_g6,TRINITY_DN149773_c0_g6,NA,NA,NA,76.5885166655451,1.55724086008098,0.345645902829601,4.50530686848233,6.62770944359422e-06,0.0012260720838929,TRINITY_DN149773_c0_g6::NA
TRINITY_DN150173_c0_g4,TRINITY_DN150173_c0_g4,NA,NA,NA,790.943529663081,0.954604762743979,0.211749699300376,4.50817529327318,6.53875438645272e-06,0.0012260720838929,TRINITY_DN150173_c0_g4::NA
TRINITY_DN133539_c0_g8,TRINITY_DN133539_c0_g8,NA,NA,NA,151.531405574768,-1.70254098203923,0.378674741381447,-4.49605108549933,6.92271106615892e-06,0.00125230669845956,TRINITY_DN133539_c0_g8::NA
